标题,情绪,情绪分数
涨到多少钱了大神们,False,0.4401432372308417
正丹现在连主力都没办法控盘了，主力为了不触发异动，天天资金流出砸，都没能控制住拉,False,0.1582997950187396
最近很不对劲啊，其中有很多熟悉的股票都st了,True,0.9237047033526797
卓越的管理层，优秀的公司，明天会更好！,False,0.3675208870145421
革命尚未成功，同志仍需努力！,True,0.9893425288231255
正丹不要急功近利,True,0.7826653358894131
正丹股份价格有可能在70元至125元之间波动,True,0.6784143120691771
红宝丽有10倍潜力，下周陪跑。,True,0.7097948976605631
很多人害怕十倍，其实中国巨石一年80多倍，中国船舶一年十倍，英科医疗两年50倍，,True,0.912395376668671
明天盘中可以猛涨，收盘的时候控制住不涨幅不要出现异动即可。,False,0.1576989374722857
这个远不是那个疫情概念的妖股，具有高门槛、几年内短缺，持续高利润，其最高档次的t,True,0.9719164723228609
好股股，好主力，今年目前已经涨了百分之463.3个点[吃瓜][吃瓜][吃瓜][吃,True,0.5807853014557406
这种票一旦套住不割肉走人就会全军覆没！！,False,0.05191822902851617
如果你炒股老是赚不到钱，你要想想你所处的环境、接触的人和做的事情有没有问题。比如,False,0.04133338120309027
丹王威武！不知道周一是否有机会加仓～,False,0.10436294143311486
预测正丹上150元，蓝色光标上88元。,True,0.5249571851343596
化工涨价（TMA）概念之正丹股份（AI生成内容）,False,0.4714835413937941
就和上次周末发布国九条一样，利好吹爆了都，结果周一低开连续下杀小盘股，这些对散户,False,0.4330520319828868
到底涨了多少倍,True,0.6805080189170938
正丹会冲上150元，蓝色光标上88元,False,0.14640560992859508
下周先跌后涨，调整3060，极限3041点,False,0.02731791955899332
弄不好明天二进宫,False,0.1510312717151282
其实大家不要担心，这九天来主力控盘非常精准，也就是说主力已经百分百控盘了，不会在,True,0.7818419459590268
如果没有监控，这股绝对唯一龙头三波名牌阶段是要走加速的。早就应该加速了，二波那里,True,0.6915527171333844
下周一正丹股份是防关小黑屋的最后一天，千万不能涨幅过大导致停牌10天即关小黑屋,False,0.0016161138497523542
红宝丽：一异、二异丙醇胺世界级寡头+光刻胶及合成生物概念+新质生产力制造业硬泡聚,True,0.8225731064938072
周五散户拉萨拉升，下周一低开概率大,False,0.29617239038431986
今年第一只！大涨1000%,True,0.6295538214998545
正丹股份成A股年内首只10倍股 收盘涨超13%市值超160亿,False,0.1213979223557502
到头了，和之前诚迈科技一样,False,0.2953409985045371
年内首只10倍股诞生 正丹股份市值逼近160亿,False,0.4585868528111029
年内首只10倍股诞生 正丹股份市值逼近160亿,False,0.4585868528111029
旱地拔葱，正丹股份是真的猛。祝贺持有并赚钱的兄弟们。,False,0.11720689375345417
正丹股份：目前公司的TOTM产品生产正常,True,0.7132740793479665
上升空间已打开，涨幅将超越那个做核酸检测的[笑哭],True,0.9078858764536032
正源股份跟正丹股份就差一个字，正源下周会连拉4个涨停板，拉动一元才不会面值退市。,False,0.09216295771388994
十大股东除了控股股东其它全部是牛逼哄哄的牛散！连续打压吸筹必将联席拉升！有题材有,False,0.488782735979828
"英伟达GPU算力芯片为什么能卖3万美元一个,因为 ....",False,0.1232300919638758
TMA呈现寡头垄断格局。根据英力士官网资料，正丹股份、英力士、百川股份、Poly,True,0.9928999208803164
2024年5月24日，华东地区TMA市场价格坚挺。据了解，目前市场最新成交参考价,True,0.7433230492571261
我爱我家必将接力正丹股份成为新龙头！,True,0.981679778170739
缩量风扇行情下，今天重点关注正丹股份，雷曼光电，沃格光电和百川股份。,True,0.9934716649131581
价值回归准备时,True,0.9520253101703658
不要猜正丹股价高点是多少，只要产品涨价，股价就会涨高,True,0.8873710538359808
顺发恒业常年累月都盘踞在2.83，真是特别有缘！,True,0.8596140921713842
的,True,0.5262327818078083
让他们唱空，越多唱空，就是越多人想买，[旺柴]别唱多。闷声发大财,True,0.9990742927872295
共同富裕,True,0.8333333333333333
TMA呈现寡头垄断格局。根据英力士官网资料，正丹股份、英力士、百川股份、Poly,True,0.9928999208803164
人气高峰，脱离监控，完美操作！,False,0.3491186089902075
当前A股化工四大天王：TMA之王：正丹股份，大涨10倍，目前市值161亿，正丹股,True,0.6707745324388726
股价已经严重高估,True,0.8240596527769604
年内首只10倍股诞生！正丹股份市值超160亿元,False,0.36114145359251903
深交所：对正丹股份(300641.SZ)、*ST围海(002586.SZ)等涨跌异常证券进行重点监控,True,0.5760736076882197
深交所：5月20日至5月24日对“正丹股份”“*ST围海”等涨跌异常证券进行重点监控,False,0.07190848157580987
冷门股人气陡升！5连板晋级“最高标” 弱市行情资金抱团 “20cm股”成新热点,True,0.8633653760004811
A股年内首只10倍股诞生！,False,0.39196262129321136
今年首只10倍股诞生！,True,0.6385693270759993
年内首只10倍股诞生！62个交易日 这只A股从2.83元/股涨至31.77元/股,False,0.022736917493609177
继高速铜连接、玻璃基板之后，英伟达又带火了电磁屏蔽概念。概念股周五表现强势，国内,True,0.632230745414328
沪深交易所出手了！10倍大牛股被重点监控,False,0.15655228215922234
A股指数窄幅震荡年内首只10倍股诞生,False,0.4515186036584389
2024年首只10倍股诞生！正丹股份市值突破160亿元，一季度净利大增超400%,True,0.9441601647389262
50万入市全职做短线第348天，目前243W～,False,0.471440042133603
十倍股的特点都是小盘股炒成中盘股大盘股。业绩也就好一两年，最终击鼓传花套牢一批散,True,0.6629654743290547
那位大神说一下丹王什么时间出监管期，什么情况会触发第二次停牌。,False,0.4543962517644501
请正丹的大佬们来双象坐坐，价值洼地，业绩保障，近期概念优良,True,0.9992746206169061
全球大宗涨价周期的思考，丹帝左手tma10万T，右手totm10万T，今年到底能,True,0.9304204862973693
说说我对正丹股份的逻辑思考,True,0.9768913977190751
报价组！！上报价！,False,0.30913872607733284
看谁接最后一样，一个搞化工的。,False,0.19741549657182222
这股周一有涨停的风险，第一次看到散户和深交所都担心涨停的股票，散户怕停牌，深交所,True,0.7178252567325072
星期一可能会直接按在地板上了诶这样就不会发问罪,False,0.33629407504172204
年底跌至5元,False,0.05048777198309584
【只做确定的白马！】,True,0.7899443620280264
有些人看也不敢看，别说买了，只会说风凉话，盼着暴跌。,False,0.10158178150062758
理性分析。早安。正丹股份。正业科技。正虹科技。正字辈。家人们霸榜是人气高的表现，,True,0.9999392900040835
除了今天买的，能卖的都卖了！落袋为安！仅供参考！,True,0.5871187741019819
其实你们不懂，重点监控好事。游资和量化不敢进来，他们进来就爱砸盘[想一下][想一,False,0.002694098543062351
不敢买了！,False,0.20984570387028678
万胜智能（300882）东方日升（300118）隆扬电子（301389）,True,0.8956907058913393
吉林化千，碳纤维王者---【产业链方面，电磁屏蔽材料属于新材料的应用领域】,True,0.9978449473647701
好风如水,False,0.31469921568721015
正丹股份2017年首次发行，发行价10.73元，到现在仅搞了一次10转7，当股价,True,0.6201418237891754
敬畏市场,True,0.8619895705544015
$正丹股份(SZ300641)$,True,0.6864403227850091
恭喜你们都赚了钱，你们是大家合伙抱团把丹王炒成了10倍大牛股，这群人了不起。下一,False,0.09492603967221058
踩20个点下来就套住所有人了,False,0.2659117453238927
【交易系统原则及纪律篇】一、原则纪律：优先原则：等待。不要想着回本，就算是大亏，,True,0.9767920907998019
年年都在一大堆拉色中！把一只垃圾炒成十倍大妖古！利害了,False,0.45656506424515053
5月24日星期五热门个股分析：,True,0.6301410722829233
严格地说正丹是从启动前4.43元算起的，小数点往右移一位44.3元才算十倍。给予,False,0.03882388011093518
周五下午，去万达信息调研了，大概总结了以下一些个人觉得比较有用的信息。公司一直是,True,0.5160990832164262
这个龙头妖王走势是很好的，今天收31元上方是很好的，没有这个股的不要追高，追高是,True,0.7504147431086409
正丹股份才是TMA的真龙头，百川股份股份依旧是跟风小弟，正丹股份20倍特大牛股成立！,True,0.5385184149684304
来个老师教教[加油]假如TMA涨到10万一吨，8万吨年产的正丹能有多少营收和利润,True,0.9902102092613715
透支了未来一百年的股价，从此之后买这个只有阴跌,True,0.9955343493355688
正丹股份:关于2024年中期分红安排的公告,True,0.8823741080812461
提示：1.英伟达电磁屏蔽EMI材料隆扬电子竞价+11%低吸。沃特14点34分开板买入。2.养殖正虹冲板，养殖晓鸣-5绿吸+15%,False,0.002369354283226377
这样子的股票涨十信，那煤炭板块要涨100倍也好过这股，比如兖矿能源、华阳、潞安等,False,0.2062917490472862
大概高开！这种走势！是要创新高！走快速！,True,0.9285723032948099
机会面前人人平等，抓住了机会就有可能改变人生。有人乘风而起，有人半日归零。,True,0.9915919848161843
周一20然后停牌[旺柴],True,0.6695970681679851
深交所官网可以下载最新的，《深圳证券交易所交易规则》，没有规定异动必须停牌。即使,False,0.2926414530089807
正丹年内目标价88.8元，不接受任何反驳。。,True,0.9113838908801263
今年是化工赛道涨价赛道股,True,0.9224494496244781
丹哥是我的信仰,True,0.9473850199679159
提示：1.英伟达电磁屏蔽EMI材料隆扬电子竞价+11%低吸。沃特14点34分开板,False,0.011394469416678987
牛逼了散户赚大钱了，机构眼看不敢上车,False,0.29835503425692955
当初八块多大生活我想等回调一下没有买错过了。12快多大时候回调一下我没有买认为还,True,0.793140365624285
你们吹过的牛都会实现,False,0.41471350826803144
今年估计只有这只能炒！,False,0.09016934072633709
天黑小心碰石头,False,0.023477813033101147
去年的最后一个交易日收盘价5.64涨到56才10倍呀,False,0.43271475658308145
被删除了，明显找人接盘了,False,0.04928174102876226
明日冲高回落！见顶了！赶紧清仓逃命吧！个人观点，仅供参考！不喜勿喷！谢谢！欢迎多,False,0.08541502747852281
金丹呀，我的仓位越来越重了,False,0.35005227237290326
$正丹股份(SZ300641)$$正威新材(SZ002201)$$明星电力(SH,True,0.9078547826074879
TMA年初至今已经涨了10000元/吨，正丹产能8.5万吨，假如价格保持平稳甚至,True,0.9874056645095732
能不能超过九安医疗30倍的记录[吃瓜][吃瓜][吃瓜][吃瓜],True,0.5404753778260009
预计下周走势，上半周不断创新高，建议大家积极跟进注意日内冲高回落，后面两天因为上,False,0.007947678959153825
3千亿做不到，目标已到达20多亿，退出市场，封贴！！！,False,0.4044829128571591
电力板块逆市上涨，20CM个股继续受资金追捧！,False,0.007937910436579876
是的，我持有！所以乱吹一下！参照九安医疗，第一波3倍，第二波2倍，第三波1倍。正,True,0.9671492528080029
资讯太多了！必须跑。,False,0.3281936754069683
当前市场最有关注价值的就是正丹,True,0.8087324719847058
想知道，这个炒什么，逻辑是什么。去看泰达新材的回复函。认真的看，分析就知道了。懂,False,0.4492293430004619
扰乱市场[滴汗]罚款拘留,True,0.5127040396390512
妈的，服了，10倍，只能眼睁睁的看着,False,0.23972083112554932
业绩驱动使正丹生逢其时！股价是价值的体现，虽然暴力了一点、快了一点，但不要贴妖股,True,0.9967372387528166
$正丹股份(SZ300641)$,True,0.6864403227850091
电磁屏蔽材料，英伟达暴涨,False,0.06721935156620074
炒股养家：敢于低位时空仓，敢于高位时满仓。炒股反人性[得意],True,0.9122664544367002
完了，下周一大草原,True,0.947304940918327
价格已经打到翻了几倍了，现在没有崩盘跟利好业绩没关系，跟没多少散户敢追有直接关系,False,0.45929828689266106
周一大洗盘，各自安好……,True,0.9569606608118426
这个票人气，持续1个月都是人气前10名，在20元的时候龙虎榜就连续出现拉萨，这个,False,0.0035283300092504577
交割单,False,0.5
龙头总是不惧大盘脸色，引领风骚。希望下周一各路大神克制一点，不要把正丹顶进小黑屋,False,0.1806575474530422
活捉小丑一只,False,0.3987380943098525
TMA：成本价是1万3千元，涨出来的，都是利润,False,0.06929094657932466
礼拜一必须出点力给你送进去，不然主板没得玩了，一鲸落，万物生。,True,0.9868401917666193
29和30之间只差了一块钱但给人的感觉却好像隔着八条街那么远，看到上三十了就不敢,False,0.035999158681516596
就是想体验一下被关的感觉。就怕周一大洗盘。多看少动,True,0.7427952696283763
错过了缘分错过了你,True,0.9957398360588194
小散拿不住10倍牛股,False,0.05624123192749275
昨天买了一手，今天开始正式研究它的估值，以前咋样我不懂，以后咋样也看不清。只说今,False,0.24504258417993097
真是太厉害了，膜拜绝对龙头，核查也照涨不误的那种，真龙，铁血丹心！虽然老夫没有，,False,0.045122307090530334
吉林化千一【碳纤维具有良好的电磁屏蔽性能】也是一种高性能增强纤维。同时碳纤维具备,True,0.9734068157422534
0524多维选股，4选1涨停收4个点,False,0.014402331603061258
艾森股份受益于半导体国产替代，玻璃基板概念股，业绩高速发展，年报净利润增长百分之,True,0.9999585096888188
老  广土成本5块不到，就算死命砸盘到25块也有20块的利润，所以断头铡即将到来,False,0.09216082123313163
一招锁定龙头股！！！,False,0.003294138392068713
国九条倡导长期投资，价值投资，业绩稳定增长，全球精细化工龙头，必将是资金合力追捧,True,0.9999923942160807
标题,False,0.352941176470588
东方财富网股吧社区内容治理公告,False,0.3165155285043616
可以举报,False,0.4285714285714284
国外第一铜厂重启，将大幅提高产铜量，铜价将暴跌。,False,0.012464530436950616
北方铜业的铜矿是覆铜板之祖！北方铜业的铜箔是覆铜板之父！,True,0.9797078814516604
铜期货已见顶，国外铜厂重新开启，周一大跌，赶紧清仓跑,False,0.03836039495115162
周一竞价阶段，高开就跑，等2-3天我再回来,False,0.2136411072745883
北铜新材科技公司即有铜箔又有覆铜板！((仅供参考),True,0.987851593025981
北方铜业技术娱乐1北铜以5日10日线为大鹏之身;2北铜以20日60日120日25,False,0.0017556670460407986
北方铜业一季度营收同比增长112.78%,False,0.46691979935850403
周六美股收盘南方铜业又涨了↑,True,0.7775917729388621
北方铜业：2023年归母净利润6.19亿元 同比增长11.56% 拟10派1元,True,0.7351451418633836
今年是有色大年，放心,False,0.36924024938630884
董秘你好，经过近20年的发展，公司已成长为我国华北区域最大的阴极铜供应商。根据碧,True,0.999805517390509
北方铜业午盘点评！,False,0.2735259349781618
尊敬的董秘您好，我看了一下23年的年报，四项主要产品的产销都是基本平衡的，应该不,False,0.4849022679816315
降降温，周期股说下去就下去了。参考锂电池跟光伏,False,0.23118188925891658
季月线看不复权07，15，21年算今年4重顶，如果13.88冲不破那彻底凉凉，北,False,0.1539823660972085
北方铜业：其他收益增长主要是2024年一季度公司收到进口贴息专项资金,True,0.9723029990995447
铜长期短缺,True,0.8438377694717777
北方铜不要忘了他下面的北铜新材，好好读一下人家是做什么的。有色总龙头，有色只做北,True,0.7805687259171222
谁来跟我辨析，北方铜业不是真面目的龙头！,False,0.18267952709989932
北方铜业与江西铜业云南铜业完全不同，不仅有采矿，更有精加工，而且精加工产品是市场,True,0.7049727057366882
沪铜期货今年2月初以来5浪上涨结束了。突破了历史高点开始进入震荡调整阶段，以时间,True,0.9630455200305561
公司目前前2大股东均为山西省国资委的公司，股份占比54.78%。前十大股东持股比,False,0.12065570363526312
仔细看了北铜历史，2021年前叫南风化工，也是山西国资委控股，当时大股东就是现在,True,0.9754410302250272
【铜价狂飙专家预言铜将冲破天价】著名商品交易商皮埃尔·安杜兰德大胆预测，铜价将达,True,0.9999294918938894
铜价利好,False,0.4737672181921908
11年未分红注意控制风险,False,0.3443499853685873
北方铜业重组后首次现金分红 一季度营收净利双增长,True,0.5415707152394295
这几个月应该都是炒涨价概念，金属，化工，高铁，猪肉，水电，原材料很多涨价很厉害，,True,0.9493141688591542
慢爬式上升，终有结束的时候,False,0.2782162996321035
下周又到了边涨边减仓的欢乐时刻，翻倍了要勇于卖，错过5月21日的卖点,False,0.07828486177497362
谁怀疑北铜，就赶快离开股市[大笑],True,0.9734545130114081
尾盘进去的资金是不是主力,False,0.24024458541642357
【知名对冲基金经理皮埃尔·安杜兰：铜价将飙升至每吨4万美元】5月24日消息，对冲,True,0.9811615069097637
北方铜业能否走出象300641趋势来，给股友带来惊喜,True,0.6797608889099992
跟踪,False,0.2500000000000001
感觉没有上涨空间！板块上不去一切都是梦想,True,0.5140355802136817
这一个亿的打板资金是真牛.大家给10万手哥点点赞[呲牙],True,0.9887039385231642
周一惨了。暴跌,True,0.8271140590339812
昨天没走，感觉周一还有一轮,True,0.593653143587269
呜呜呜，亏死我了,False,0.338381380637765
亏死我了，呜呜呜，,False,0.338381380637765
下周必上13，不信走着瞧,False,0.32369843186429315
5月24日消息，为加强对证券公司提供投资价值研究报告执业行为自律管理，防范利益冲,True,0.9530591012478221
岛形已经消失，静观其变吧。昨天要是真下去彻底没戏了,True,0.7274580997634712
下周可以继续进场了，地产飞车暂时歇会儿，北铜上次冲高回落，周五稳定些了，该走平上,True,0.9596247899435717
两个涨停,True,0.5175298062310599
哎，没卖掉到高点，把昨天进的先出了。,False,0.08300184285333911
$北方铜业(SZ000737)$,False,0.29699965546082707
下周一收涨停板。,True,0.55675528798278
希望是今年的10倍股,False,0.17561429523572336
这二天大盘下挫的原因找到，出台了严格的减持新规，但对优质公司影响不大。市场往价值,True,0.7802415019868019
SUM大涨！,True,0.6767637719271541
北铜新材料科技公司，主营产品除了覆铜板，铜膜，还有各种厚度，型号压延铜箔和电解铜,True,0.9250669259515736
覆铜板涨价概念了，今天上涨的原因是覆铜板提价了,True,0.5671609978967939
今天不跌反涨，原来世界铜库存严重不足，铜需求急剧增加了。,True,0.9975944235998796
铜价将飙升至每吨4万美元，知名对冲基金经理皮埃尔·安杜兰,True,0.9986883497078716
三连阴后放量首阳，周一有红盘机会，关注,True,0.8509512481261275
5月23日热门股点评：,False,0.19299989329280365
新一次浪潮即将涌现，既是告诫，也是明灯！,True,0.9207438243222463
诱多[滴汗],True,0.8135873836249917
周一谁也逃不掉,False,0.27941141167953865
唱多的太多，周一不保,True,0.620839325183698
买有色的人跟买人工智能的让一样累，不但要关注股票和消息，还要关注期货和英伟达。,False,0.2806823772320699
一路攀登。 韭菜不足以改变趋势。,True,0.9531030907906871
铜业龙头应该换了,False,0.1036023049132967
$北方铜业(SZ000737)$,False,0.29699965546082707
期货才开始跌，此股不再街区了,False,0.09449128931936135
北铜是有色金属的扛大旗者！如果北铜嘎掉的话，整个板块都没戏了。耐心等北铜调整完毕,True,0.9175010503042975
标题,False,0.352941176470588
东方财富网股吧社区内容治理公告,False,0.3165155285043616
《向净资产进军的命令》,False,0.3402814456078097
"印度在美国上市的2家银行市盈率19.5倍,市净率3.2倍",True,0.739196435434488
3.9元买的每股净资产12.43元+拨备2.23+应收款8.22+商誉1.22,False,0.3586469409396431
"新股发行市净率10.26倍,现在0.3倍.相差34倍,相当于买1送33",False,0.04574187055397749
拨备和核销的贷款呆账是银行2大隐藏在股东权益以外的资产,False,0.3339789571851638
回血失败，民生银行困兽犹斗,False,0.35231505684968334
破净股数据[24/05/23],False,0.1428770010655268
"18元时122万户,11元时75万户,3.3元时40万户,涨到4元33万户",True,0.882954561304259
民生银行一季度营收净利润双降：今年被罚超600万，合规备受考验,True,0.9662047044655991
中国的银行股，稳定的股息，得到越来越多投资者的认可。多年以来，在舆论的错误引导下,True,0.9901673431245047
2020年开始巳经将逾期60天以上的贷款全部纳入了不良贷款,False,0.045879720764896326
买银行股前需要读懂的一些重要财务知识,True,0.883927902613686
"4月5日在美丽坚上市银行的市盈率,市净率,每股收益,每股净资产 印度私营HDFC",False,0.45424878531245316
民生银行底部磨了一年一年又一年，整整三年，新行长任职资格也确认，可以放手大干了，,False,0.010548463877917857
民生银行正走在正确的道路上,True,0.959839785789316
就未分配利润而言。这股价没有任何风险。长线持有分红比存银行强太多,False,0.029384491798960966
民生银行跟兴业银行、浦发银行没法比！,False,0.00583470610726744
民生银行中期分红0.3，，然后特别分红0.4,True,0.777446820471904
留存收益，如果不能转化为市值，将利润留下，对股东来说，就没有任何意义。应该提高分,True,0.9284269808339798
3月底4元附近卖了10%，一直等回调3.7到3.6，就没等到[滴汗][滴汗][滴,False,0.0005619249092382317
每次来这里咋心如刀割，买了十几个银行股个个都吃一口红烧肉，肥牛离开的，就你让咋带,False,0.07435288786806515
民生银行“老将”丛军拟接棒民生理财董事长 民生理财管理产品规模已破1万亿,True,0.9777550452738835
下周见到4.1+,False,0.4892513945757535
巴菲特提醒投资者说了,True,0.9974509292502605
民生银行:H股公告-董事会会议召开日期,False,0.06489654797306821
民生银行:中国民生银行关于诉讼事项进展的公告,True,0.9588641540532556
“515”后银行继续压降“高息”对公协定存款 民生银行最新调整三类产品 后续或有更多银行跟进,False,0.04369587748444215
大宗交易：民生银行成交1194万元，成交均价3.98元（05-24）,False,0.09935656415964589
民生银行：融资净买入210.69万元，融资余额38.9亿元（05-24）,True,0.9951870450009649
4.51[吃瓜],False,0.4737672181921908
又一家银行对协定存款下手！银行压降负债成本进入“深水区”,False,0.028727691105403297
[大笑]150050010004900下周见，大家一起做T,True,0.8495166633479875
钱在民生手里没什么效益，不如早点分红大家算了,True,0.8618554979634262
民生银行要涨停随时拉板！,True,0.6440609640695292
[大笑]今天T狗踩踏，都想做T,True,0.9851078187392733
吧里那几个明显机器人，要么就是股托唱多,True,0.8326055456993623
高迎欣就是拿高新不会炒菜的厨师长，厨师们谁会服,False,0.03819218624091847
四年了，相对前住业绩每年都是跨了一半。还甩锅前任，这面皮赛过城墙厚。,False,0.3756417945721522
按照巴菲特的观点，留存收益，如果不能转化为市值，将利润留下，对股东来说，就没有任,True,0.9988854945118836
民生银行股价落后于农行百分之十了，加油干！,True,0.7225702495822806
下来容易上去难,False,0.48365530667329815
神啊，4.02让我成功卖掉吧。,False,0.354760602170346
别的银行都在创新高。这垃圾无敌焉,True,0.77686627608347
明天会涨,True,0.5026546869308217
民生银行：融资净买入1577.77万元，融资余额38.88亿元（05-23）,True,0.9951870450009649
挂单4.02卖，不知明天能不能如愿。,False,0.06085725058368785
民生银行市净率最低,False,0.4112457030275589
【读财报】上市银行数字金融透视：信息科技投入普增 中信、民生银行增速快,True,0.9999994580117277
拿着行业最高薪酬，投入行业最高资金搞科技，却做出行业最差业绩！不禁让人怀疑该行高,True,0.9999217799489901
争议性股票被恒大窝害太深，舍不得割几千股就算支持恒大咯,True,0.9371194886538123
今天算不错了在这里太多了散户，成本从4.9搞到4.06能分红就好，已经不算差,False,0.008819291757412917
明天4.03开始建仓了[微笑],False,0.392672189730742
一年后突破7.7高地,True,0.961956689028312
民生最差的境遇已经过去，相比于其它银行，这一轮涨幅明显偏弱，该补涨了,False,0.4510229841483079
应有一个创新高的梦,True,0.8306056204566835
民生银行：融资净偿还1830.81万元，融资余额38.72亿元（05-22）,True,0.9856987970949229
最后十分钟，神仙打架了。好事情，这股终于有人说不了。,True,0.5436027133367194
兴业资管《关于泛海控股集团36.35亿元债权资产的招商公告》,False,0.3564487725676765
批准中期分红，4块的民生银行股息率将达8%以上。,False,0.03125414048284303
这样的股票最好了，很适合做T、做波段，无风险套利。,True,0.978628373857317
12元净资产回到6元不过分吧[上涨][上涨][大笑][大笑][大笑][主力][主,False,0.0030959749436785255
14.5奶奶的,True,0.5939889282141876
破净股数据[24/05/22],False,0.1428770010655268
民生银行助力2024年国际中体联足球世界杯 盛大开幕,True,0.613476046994561
今天4.04没卖出去，明天感觉会调整了,False,0.24570598323636816
银行股回升到10倍市盈率，才进入牛市行情。10倍市盈率股票\年回报永比存款利率和,True,0.9784579586626994
港股从2.4到3.2涨8毛三分之一了。A只涨了4毛，十个点，严重落后啊,False,0.008281081941221236
民生净资产都有12元，要翻倍,False,0.3155390510404824
既来之，则安之，民生银行我来了。欢迎我们的从军带头大哥,True,0.6998132381786047
今天吃错药了，这么硬,True,0.5356817245016918
标题,False,0.352941176470588
东方财富网股吧社区内容治理公告,False,0.3165155285043616
王者荣耀组合:发育路招行，中路五粮，打野海油，对抗路移动，辅助长电。分红打新，攻,True,0.9901273969196115
美股T+1结算时代”即将于下2024年5月29日周二正式开启,False,0.25610817119816076
招行现价红利再买增筹码6.02%,True,0.9205247359001346
如果我有20w股招商银行，我就跟别人说，在招行上班了。平时不用打卡，每天在办公室,False,0.38582521673518666
万科实现融资重大进展：获招行牵头200亿银团贷款,True,0.9827195819649771
周盘点 | 招商银行市值大幅缩水,False,0.07348305031370672
增持招商银行，两天擦掉三万利润。,False,0.022918722800037816
持有三年没动窝，坚定坚持再持有三年,False,0.16703967775023443
招行贷款给万科就是钱多人傻,False,0.24753867186665446
从14年开始，各路资金开始热衷于炒招商银行，但没人愿意把真实的理由公之于众。虽然,True,0.949164512483417
招银研究 | 大盘整体震荡：债市短空长多，阶段性增加防御,True,0.9865640456059059
A股股东户数最多的15个公司：5个公司股东数超80万,False,0.4992333880480876
"目标 -》三年内到1000W，立贴为证。每周记录(当前整体仓位8.5成, 市值 459W, 资产总计 539W)",True,0.8557214124251941
最差的银行，以后除了招行，其他银行随便买,False,0.010688731879074043
溢价50%再加上有去无回的200亿贷款，估计要砸到20,False,0.09161624172558036
1 天赚了 10 年利息…,False,0.11777852196284888
招商银行，曾经价值投资的典范，何时回归曾经的荣耀,True,0.9953982644049684
招商银行：连续5日融资净买入累计6.7亿元（05-24）,True,0.8320801175709468
和格力一样现在难挣钱了,False,0.30744655327450976
"沪深京5585家上市公司1月19日平均市净率2.36倍,平均市盈率45.57倍",False,0.017345813372151797
200亿银团贷款落定！万科获招行等金融机构力挺,True,0.9980839448363884
九卦 | 招行CIO变动，信息技术部总经理周天虹或接任,True,0.6447971512001335
博时基金官宣 招行老将张东新任公司总经理,False,0.2807585239731184
5月股市不贪高，落袋为安！,True,0.9779794675954157
股市自渡,True,0.890142453148024
万科实现融资重大进展：获招行牵头200亿银团贷款,True,0.9827195819649771
跌不停为什么呢,False,0.0900109715819063
被境外恶势力恶意唱空的银行股巳经跌到了下跌也能赚钱的超临界状态,False,0.055416392124796876
与万科沾边就玩完,True,0.9619118470522068
招商银行高管层再“微调” 十年老将CIO江朝阳上调招商局集团 曾亲历招行金融科技投入大爆发,True,0.9987973541190319
了，其他银行涨了一个星期，你跌了一个星期,False,0.16142110598945336
大部分商业银行估值市净低于0.6.招商银行估值偏高了。,False,0.016889213206337628
没有幻想，直接清仓,True,0.9618442821679852
银行股现在有没有投资的必要，关键看银行的成长性！房地产已经不行了，银行躺着赚钱的,True,0.924845293501676
招行五连跌近6个点，前两天融资净买入，后几天融资净卖出，看融资流入流出不靠谱，看,True,0.9908744512681366
股票还是不要做套的好，今年来，我在招行上一直做套，都有小赚，但是，到现在算了下，,True,0.8374688312926876
不骗大家，持仓不动到现在能赚18900*5.7=107730，而现在才赚5100,False,0.0022469255541019972
幸好36跑了，等接回,False,0.08180811562685653
大V说了，招行要跌回28.,False,0.05962425747379507
下来就是机会，随便上,True,0.5127588126506598
周线不乐观,True,0.8650408545267325
数日单边下跌，数月交易招行跑输城商行,False,0.4125064107227485
问题都不大，不用过度担心，顶多破一下3100就会收上来,False,0.05530345850009466
今天没有操作，账户浮亏了2%，我认为下周肯定有反抽，但是能反抽多高要看有没有增量,False,0.05247803654014871
有能耐再跌一周，我就回来接,False,0.06977343015036774
上周37时为了6%的股息没买，这周分分钟被教育，几天就跌了7个点,False,0.2323071495976966
招商银行中短线回调看跌,False,0.11259393630821979
空头的风向标！！！,False,0.07802189081080124
没跌6个点加一次，涨10个点出一次，买银行就是要有耐心,False,0.17145815086498217
裤衩子都没了,True,0.8307614952304091
A字下杀！快卖！,False,0.49426368319318703
跌这么多,False,0.2272727272727273
动不动就是连跌10天半月,False,0.02054835409498368
下周低吸建仓，准备起飞我说的耶稣来了都不好使,False,0.15861340743758967
周一大涨不要被人家看不起，不要让人家以为我们输不起,True,0.5820968739471887
2007年11月1日中证银行指数8512点2008年1月4日上证银行指数1091,False,0.0003212039118980492
31.35，缺口必补！！到了半仓,False,0.14773727759514377
自助者他助！万科全力行动受市场认可 获招行牵头200亿银团贷款,True,0.9409008371936608
数据赋能：MAXHUB以小数据聚能大模型，推动行业数字化新动能,True,0.986548599640881
呵呵，不跌停，跌不停，不停跌[滴汗][滴汗],False,0.017381372880036716
腰斩再腰斩,False,0.14607611999266157
这次带大盘上的基本上银行权重贡献最大,True,0.8592385421491584
完了，我又满仓了,False,0.39233911364525564
满仓了。,False,0.2668358022734604
标题,False,0.352941176470588
